call_id,caller_number,callee_number,start_time,end_time,duration
d0bd3d95-1c3d-4cb9-879c-2c76dc1b137c,+21650829275,+21650866211,2025-01-19T00:33:28.906644047+00:00,2025-01-19T00:35:55.906644047+00:00,147
0cee2b90-b341-4b78-becc-3b8ba07eb621,+21650972889,+21650279013,2025-01-19T00:33:28.906648447+00:00,2025-01-19T01:01:42.906648447+00:00,1694
5d2083e5-f7b1-41ff-8477-ba5831f61288,+21650890744,+21650211456,2025-01-19T00:33:28.906669947+00:00,2025-01-19T01:14:40.906669947+00:00,2472
0cb2d16b-2a45-4f92-a678-5cc3537f55f6,+21650478496,+21650669652,2025-01-19T00:33:28.906674647+00:00,2025-01-19T01:31:58.906674647+00:00,3510
f1929266-58f9-452b-9353-a24ba7c8c9a3,+21650196070,+21650486237,2025-01-19T00:33:28.906679047+00:00,2025-01-19T00:34:49.906679047+00:00,81
eb47da88-3266-455d-a426-eeec2c3061e2,+21650659676,+21650616547,2025-01-19T00:33:28.906683447+00:00,2025-01-19T00:56:11.906683447+00:00,1363
f217d5b9-f45f-4f38-9bee-002848604613,+21650259946,+21650185001,2025-01-19T00:33:28.906690048+00:00,2025-01-19T01:05:18.906690048+00:00,1910
a3c65acf-3df0-45c7-9dae-9c12906f67e7,+21650209625,+21650172558,2025-01-19T00:33:28.906694548+00:00,2025-01-19T01:16:14.906694548+00:00,2566
6c2f8cee-a2bd-4537-aeb9-e7385a473196,+21650854165,+21650033698,2025-01-19T00:33:28.906699048+00:00,2025-01-19T01:12:28.906699048+00:00,2340
6b58cf4f-2177-45dd-92c7-279cbf672cc7,+21650954212,+21650912996,2025-01-19T00:33:28.906703448+00:00,2025-01-19T00:50:49.906703448+00:00,1041
978104d5-3eb6-490a-838d-74e2f5765c55,+21650449098,+21650270586,2025-01-19T00:33:28.906707748+00:00,2025-01-19T00:47:20.906707748+00:00,832
c90462b0-ca3f-463a-b135-48a467e16469,+21650066741,+21650431486,2025-01-19T00:33:28.906712248+00:00,2025-01-19T00:37:32.906712248+00:00,244
c5be2c14-7477-4b33-94cc-60a5dcc252cb,+21650604565,+21650528432,2025-01-19T00:33:28.906716548+00:00,2025-01-19T01:00:45.906716548+00:00,1637
ba72cff1-6e1c-4e61-b111-00c37d37b45d,+21650286617,+21650624997,2025-01-19T00:33:28.906720948+00:00,2025-01-19T00:37:56.906720948+00:00,268
38275a20-e4c7-4253-8e87-3bc6c32e56b4,+21650198228,+21650304679,2025-01-19T00:33:28.906725348+00:00,2025-01-19T01:02:03.906725348+00:00,1715
5ebb5ad3-e45c-4fd0-921d-e291c58abe7f,+21650554484,+21650131532,2025-01-19T00:33:28.906729748+00:00,2025-01-19T01:24:11.906729748+00:00,3043
353b2a3b-dfb5-4b54-abc5-9f0e54fd236b,+21650178309,+21650855606,2025-01-19T00:33:28.906736248+00:00,2025-01-19T00:40:07.906736248+00:00,399
c4e8d9ca-1b9c-4876-ac15-f04c2a52d18d,+21650412702,+21650251859,2025-01-19T00:33:28.906740748+00:00,2025-01-19T01:12:25.906740748+00:00,2337
08142c45-e3cd-416d-963b-a633320783d2,+21650307311,+21650753422,2025-01-19T00:33:28.906745148+00:00,2025-01-19T01:02:12.906745148+00:00,1724
c78a5e8d-a553-4761-8dad-225a3d4c08b5,+21650921519,+21650368651,2025-01-19T00:33:28.906749448+00:00,2025-01-19T01:11:03.906749448+00:00,2255
881bf225-879f-480f-a9e2-12da32deb380,+21650742962,+21650700255,2025-01-19T00:33:28.906753848+00:00,2025-01-19T00:45:16.906753848+00:00,708
d2fe70f5-9080-47e6-b169-7b8d2444a6dc,+21650032301,+21650778114,2025-01-19T00:33:28.906760349+00:00,2025-01-19T00:53:36.906760349+00:00,1208
3e089d9f-fdd3-4d8c-9b05-bd8fd84249a8,+21650015170,+21650146200,2025-01-19T00:33:28.906764749+00:00,2025-01-19T00:35:45.906764749+00:00,137
c3c17ceb-6dea-44ce-b395-eaf7e0a4bdb0,+21650634075,+21650867359,2025-01-19T00:33:28.906786349+00:00,2025-01-19T00:51:49.906786349+00:00,1101
4066cc0c-c707-4159-b33e-e9874e0c6649,+21650897015,+21650590893,2025-01-19T00:33:28.906790949+00:00,2025-01-19T01:01:54.906790949+00:00,1706
98293160-6bb2-4d73-827e-6f79bcd1ba41,+21650581413,+21650707011,2025-01-19T00:33:28.906795349+00:00,2025-01-19T00:47:08.906795349+00:00,820
321dd532-ea9c-42cd-b5b9-53f80bfc05a6,+21650124296,+21650617726,2025-01-19T00:33:28.906799749+00:00,2025-01-19T01:29:09.906799749+00:00,3341
f5d3982f-704c-464f-95ef-df28a70f484a,+21650016592,+21650015875,2025-01-19T00:33:28.906804249+00:00,2025-01-19T01:11:20.906804249+00:00,2272
a84b8ec4-3c25-4a84-b8ad-55d4b26bb1c0,+21650726173,+21650255713,2025-01-19T00:33:28.906808649+00:00,2025-01-19T01:05:00.906808649+00:00,1892
22cf57ba-ac1d-46ed-a6eb-83cb0140bbd4,+21650256982,+21650946348,2025-01-19T00:33:28.906813049+00:00,2025-01-19T00:43:12.906813049+00:00,584
3fe24534-8295-4bab-9a61-c944842618e6,+21650663516,+21650385472,2025-01-19T00:33:28.906817349+00:00,2025-01-19T01:19:33.906817349+00:00,2765
6adb5af3-f590-4b1d-8574-c583a930cca7,+21650266760,+21650757051,2025-01-19T00:33:28.906821749+00:00,2025-01-19T01:16:59.906821749+00:00,2611
7cc8a85d-d36d-4e68-a184-5b451347fb03,+21650616128,+21650228096,2025-01-19T00:33:28.906826250+00:00,2025-01-19T00:46:42.906826250+00:00,794
0daa51f8-9de7-4a79-a977-ddafb0017d2d,+21650989767,+21650265244,2025-01-19T00:33:28.906830650+00:00,2025-01-19T01:28:19.906830650+00:00,3291
82e615c9-03ac-460e-bf9b-7879930e0ea9,+21650836820,+21650087333,2025-01-19T00:33:28.906835150+00:00,2025-01-19T01:01:24.906835150+00:00,1676
f0b08b65-73f0-41c7-badf-bd3c532b0473,+21650510897,+21650450501,2025-01-19T00:33:28.906839450+00:00,2025-01-19T00:34:18.906839450+00:00,50
31f6c889-2860-4e82-9592-6dc203e20d91,+21650218373,+21650314133,2025-01-19T00:33:28.906847450+00:00,2025-01-19T01:17:40.906847450+00:00,2652
82d97c0f-3b9e-4e01-a95a-945f0d986750,+21650762320,+21650248617,2025-01-19T00:33:28.906851950+00:00,2025-01-19T01:03:44.906851950+00:00,1816
85578e7b-d38f-4e43-858d-d4aadd9cc9b2,+21650740191,+21650315267,2025-01-19T00:33:28.906856350+00:00,2025-01-19T01:08:29.906856350+00:00,2101
2a6846f1-3c51-4710-9d97-fefb1b8b6369,+21650820367,+21650786123,2025-01-19T00:33:28.906860650+00:00,2025-01-19T01:12:06.906860650+00:00,2318
93f3a1c8-ba18-4d93-8b12-54625a49c4f4,+21650808148,+21650538046,2025-01-19T00:33:28.906865050+00:00,2025-01-19T00:54:40.906865050+00:00,1272
de6230f8-aece-404e-a4b3-358ea0f1ca27,+21650759507,+21650691908,2025-01-19T00:33:28.906869450+00:00,2025-01-19T00:36:28.906869450+00:00,180
ea5aee55-fa5a-4013-8a33-fd485d2d741b,+21650876270,+21650432121,2025-01-19T00:33:28.906890950+00:00,2025-01-19T00:54:32.906890950+00:00,1264
403dfd63-0425-4923-8f16-d7b1aa9e8853,+21650119087,+21650385162,2025-01-19T00:33:28.906895551+00:00,2025-01-19T01:12:37.906895551+00:00,2349
ab17eb3d-6b75-4276-9b42-d2f9aa06a9bd,+21650070971,+21650639228,2025-01-19T00:33:28.906900051+00:00,2025-01-19T00:40:36.906900051+00:00,428
9e7f7769-6d4a-4baa-8d8f-657b2e31e954,+21650077737,+21650218614,2025-01-19T00:33:28.906904451+00:00,2025-01-19T01:03:34.906904451+00:00,1806
25d002cd-5832-4167-a1c7-3bdcd9a8071b,+21650685300,+21650080349,2025-01-19T00:33:28.906908951+00:00,2025-01-19T01:01:40.906908951+00:00,1692
afed403a-3e7d-4f59-aa9d-f4a8e645b865,+21650010083,+21650268541,2025-01-19T00:33:28.906913351+00:00,2025-01-19T01:26:26.906913351+00:00,3178
1c955771-fb90-4092-9276-b30946bba7d4,+21650534021,+21650316548,2025-01-19T00:33:28.906919851+00:00,2025-01-19T00:33:46.906919851+00:00,18
3261e314-6e1d-492b-809c-47f2ae239bcd,+21650504575,+21650516934,2025-01-19T00:33:28.906924251+00:00,2025-01-19T01:11:54.906924251+00:00,2306
80d8dfd3-4c67-4847-a972-1c5758df6ac6,+21650059421,+21650484569,2025-01-19T00:33:28.906928651+00:00,2025-01-19T01:08:55.906928651+00:00,2127
4c90b35b-ed63-411c-a3a7-216b59a1b60b,+21650657342,+21650975911,2025-01-19T00:33:28.906935551+00:00,2025-01-19T00:50:08.906935551+00:00,1000
5cbc1a5f-7941-42c5-8a33-fd7884721412,+21650229546,+21650612118,2025-01-19T00:33:28.906939951+00:00,2025-01-19T01:00:00.906939951+00:00,1592
bcdd3130-7ba3-4eac-a36a-f57de415f83e,+21650557283,+21650889020,2025-01-19T00:33:28.906944351+00:00,2025-01-19T00:49:18.906944351+00:00,950
60305e96-b0fe-4d4f-bf10-3d1f10e0acaa,+21650765778,+21650989621,2025-01-19T00:33:28.906948651+00:00,2025-01-19T00:51:09.906948651+00:00,1061
b8b1550c-0326-44c7-913d-d905d17a87b6,+21650337031,+21650626628,2025-01-19T00:33:28.906953051+00:00,2025-01-19T01:16:05.906953051+00:00,2557
ff8f2e33-da62-412e-8c9c-aee63aa75226,+21650479919,+21650106293,2025-01-19T00:33:28.906957351+00:00,2025-01-19T00:53:17.906957351+00:00,1189
38cc6550-642e-4b3a-9cc7-2a7d4e27bac5,+21650980328,+21650315163,2025-01-19T00:33:28.906961752+00:00,2025-01-19T00:51:11.906961752+00:00,1063
ab4d04ac-443b-47b2-8da8-626e30528e09,+21650604821,+21650577243,2025-01-19T00:33:28.906966152+00:00,2025-01-19T00:56:18.906966152+00:00,1370
3fd4016d-f3f9-4564-840c-a4cf6f5c9210,+21650590850,+21650603676,2025-01-19T00:33:28.906970552+00:00,2025-01-19T01:33:14.906970552+00:00,3586
d7714d4b-25b3-476b-92bb-9e9749bf4394,+21650769389,+21650938572,2025-01-19T00:33:28.906974852+00:00,2025-01-19T01:12:16.906974852+00:00,2328
4f2e9883-524c-4b1a-ad48-f39169f20a50,+21650039607,+21650281351,2025-01-19T00:33:28.906979252+00:00,2025-01-19T01:24:57.906979252+00:00,3089
f998e881-514e-4e01-b3f1-8d4dadb7390c,+21650714298,+21650784144,2025-01-19T00:33:28.907000852+00:00,2025-01-19T01:11:38.907000852+00:00,2290
f8358eea-c344-458c-a083-33561a36eda9,+21650826225,+21650349544,2025-01-19T00:33:28.907005452+00:00,2025-01-19T01:28:03.907005452+00:00,3275
7bf5f108-8f89-459f-ad0d-b90a6268b2c2,+21650633652,+21650506354,2025-01-19T00:33:28.907009952+00:00,2025-01-19T01:16:37.907009952+00:00,2589
2cf24de5-0248-4aa9-86e8-db0395fa5f42,+21650915284,+21650022453,2025-01-19T00:33:28.907014352+00:00,2025-01-19T01:15:45.907014352+00:00,2537
3ee292f9-45bd-4e64-939d-48cc4d9d199b,+21650466121,+21650670681,2025-01-19T00:33:28.907020952+00:00,2025-01-19T01:10:34.907020952+00:00,2226
53e57b64-8d59-4922-a2ad-e57d898298eb,+21650209277,+21650908599,2025-01-19T00:33:28.907025352+00:00,2025-01-19T01:30:08.907025352+00:00,3400
282c3c5c-5d85-45e7-b1b9-39a95afc3b63,+21650232231,+21650567903,2025-01-19T00:33:28.907029752+00:00,2025-01-19T01:00:04.907029752+00:00,1596
43d944be-1cae-4279-8748-38f8d09747e2,+21650686219,+21650427239,2025-01-19T00:33:28.907034153+00:00,2025-01-19T00:40:19.907034153+00:00,411
92b49371-11aa-45e0-90fd-7d04e39d75c5,+21650656157,+21650232364,2025-01-19T00:33:28.907038553+00:00,2025-01-19T01:05:19.907038553+00:00,1911
de3f33a5-9954-4c71-894c-3bfd198fbc73,+21650350394,+21650077499,2025-01-19T00:33:28.907042953+00:00,2025-01-19T01:13:18.907042953+00:00,2390
bdff487b-790b-45d2-b13d-97033833151f,+21650243930,+21650710040,2025-01-19T00:33:28.907047353+00:00,2025-01-19T01:31:48.907047353+00:00,3500
eaab7c9b-5c33-46e2-b377-8e86b797a884,+21650629360,+21650701985,2025-01-19T00:33:28.907051753+00:00,2025-01-19T01:03:16.907051753+00:00,1788
ea36f423-d535-46c2-89aa-94d32592fd74,+21650462358,+21650238886,2025-01-19T00:33:28.907056053+00:00,2025-01-19T01:04:41.907056053+00:00,1873
7818e3e5-baac-4763-95a3-8a21e6950d88,+21650800103,+21650910653,2025-01-19T00:33:28.907060453+00:00,2025-01-19T01:08:36.907060453+00:00,2108
7edb99d2-2145-455c-b27c-d1b659bb76e3,+21650801753,+21650223808,2025-01-19T00:33:28.907064853+00:00,2025-01-19T00:59:44.907064853+00:00,1576
7c471e8c-85ce-4ceb-ae2e-e46b80c20017,+21650926569,+21650498918,2025-01-19T00:33:28.907069353+00:00,2025-01-19T01:10:33.907069353+00:00,2225
03e19729-c977-41d7-a9d2-4862f32e7b17,+21650322919,+21650185587,2025-01-19T00:33:28.907073753+00:00,2025-01-19T01:12:22.907073753+00:00,2334
2e69f33b-71aa-4219-8dda-7ffa98030cf7,+21650941321,+21650363644,2025-01-19T00:33:28.907078153+00:00,2025-01-19T01:07:10.907078153+00:00,2022
22c245c9-8445-43f7-994e-64af87a81866,+21650151538,+21650691012,2025-01-19T00:33:28.907085053+00:00,2025-01-19T01:15:33.907085053+00:00,2525
34b13566-c0dd-42d9-87d4-56da56ae782b,+21650538957,+21650728417,2025-01-19T00:33:28.907125654+00:00,2025-01-19T00:39:03.907125654+00:00,335
7c48fc81-2545-4dd4-aaaa-91ffb4783265,+21650917879,+21650486453,2025-01-19T00:33:28.907130754+00:00,2025-01-19T01:24:47.907130754+00:00,3079
f8abfb21-966b-460c-b4e6-e7f656670798,+21650278202,+21650291996,2025-01-19T00:33:28.907135254+00:00,2025-01-19T00:44:04.907135254+00:00,636
e8b049de-9882-4122-83e0-7acd2ea2256e,+21650634856,+21650726362,2025-01-19T00:33:28.907139754+00:00,2025-01-19T01:29:33.907139754+00:00,3365
50ef638f-51a5-4f66-b469-c5d4e826fcfe,+21650203912,+21650443455,2025-01-19T00:33:28.907144154+00:00,2025-01-19T00:48:04.907144154+00:00,876
66e0b052-3ab1-424a-913e-3132931a6e72,+21650018214,+21650302620,2025-01-19T00:33:28.907148554+00:00,2025-01-19T01:28:23.907148554+00:00,3295
d5c0b4b2-86df-4e34-970e-889218d75909,+21650201653,+21650965235,2025-01-19T00:33:28.907152954+00:00,2025-01-19T00:41:39.907152954+00:00,491
5bb26449-2617-43a7-9f71-adabe5561f5d,+21650997181,+21650711792,2025-01-19T00:33:28.907157354+00:00,2025-01-19T01:10:35.907157354+00:00,2227
f1b1a9f5-dde4-491a-8638-c53736ac8416,+21650907824,+21650795095,2025-01-19T00:33:28.907161754+00:00,2025-01-19T01:02:47.907161754+00:00,1759
d3dfbb96-97ca-479a-9d10-88075fbbb8ac,+21650187147,+21650118014,2025-01-19T00:33:28.907166154+00:00,2025-01-19T00:53:27.907166154+00:00,1199
aad455d1-b9bd-4059-9ffe-cfc7d9428e30,+21650967142,+21650576309,2025-01-19T00:33:28.907170555+00:00,2025-01-19T00:37:21.907170555+00:00,233
8f78dbcb-a83f-4bda-bc67-1d79f01ed565,+21650976484,+21650592004,2025-01-19T00:33:28.907174955+00:00,2025-01-19T01:10:51.907174955+00:00,2243
21bf360d-9b77-465a-95d2-439d6f84c868,+21650187925,+21650415336,2025-01-19T00:33:28.907179355+00:00,2025-01-19T00:54:26.907179355+00:00,1258
f10d9d47-b3ef-41a2-8f33-228604d57d13,+21650149580,+21650474183,2025-01-19T00:33:28.907183755+00:00,2025-01-19T01:22:41.907183755+00:00,2953
76274845-479f-43ab-8070-d4cb9f2775d3,+21650994873,+21650025395,2025-01-19T00:33:28.907188155+00:00,2025-01-19T01:10:16.907188155+00:00,2208
8b867394-2fe7-40d1-bfa6-eddc6d092bbd,+21650917031,+21650098127,2025-01-19T00:33:28.907194855+00:00,2025-01-19T00:44:42.907194855+00:00,674
719754b6-fba5-4f93-b428-1c8c0fc22429,+21650816222,+21650698121,2025-01-19T00:33:28.907199255+00:00,2025-01-19T01:16:41.907199255+00:00,2593
85e61a3f-a0e6-4e5d-afe5-3a27433e7f89,+21650606892,+21650478928,2025-01-19T00:33:28.907203655+00:00,2025-01-19T01:10:08.907203655+00:00,2200
bebcb17e-6b64-4088-ab72-a82392bbe955,+21650292826,+21650237121,2025-01-19T00:33:28.907208055+00:00,2025-01-19T01:19:48.907208055+00:00,2780
c8372176-b6aa-425c-9c83-750efd552194,+21650169348,+21650833325,2025-01-19T00:33:28.907212455+00:00,2025-01-19T00:38:18.907212455+00:00,290
7de3754f-7d71-4041-b76d-832cccfd46fa,+21650779731,+21650137096,2025-01-19T00:33:28.907233855+00:00,2025-01-19T01:06:51.907233855+00:00,2003
c648819d-13d2-4444-80a0-f203360ddfbe,+21650523535,+21650510582,2025-01-19T00:33:28.907238556+00:00,2025-01-19T01:10:46.907238556+00:00,2238
d5005b2a-b54c-4146-83ef-c6dbcab030a2,+21650419244,+21650223841,2025-01-19T00:33:28.907242956+00:00,2025-01-19T01:14:46.907242956+00:00,2478
3367668a-c7e5-4b1f-b801-7fbecd76ac4e,+21650261113,+21650355309,2025-01-19T00:33:28.907247456+00:00,2025-01-19T01:08:13.907247456+00:00,2085
a6d449fc-246d-44d9-bb0c-d714f938fd09,+21650147816,+21650366310,2025-01-19T00:33:28.907251856+00:00,2025-01-19T00:55:19.907251856+00:00,1311
0cbdfde2-d1b0-45d0-a65d-cc288c919460,+21650904553,+21650042791,2025-01-19T00:33:28.907256256+00:00,2025-01-19T00:37:03.907256256+00:00,215
7fdd52aa-8fe3-4833-bbcc-5e3cf136e784,+21650232631,+21650390645,2025-01-19T00:33:28.907260656+00:00,2025-01-19T01:21:06.907260656+00:00,2858
9f2542f9-f48a-4e08-ae20-13c949b6d267,+21650746681,+21650806703,2025-01-19T00:33:28.907265056+00:00,2025-01-19T01:32:58.907265056+00:00,3570
a895ae79-fa92-4aa1-b8f3-485b59f34a51,+21650595467,+21650896763,2025-01-19T00:33:28.907269456+00:00,2025-01-19T01:13:21.907269456+00:00,2393
a404b1eb-c424-4fa6-8fe0-c3860b8323c9,+21650906141,+21650395990,2025-01-19T00:33:28.907273956+00:00,2025-01-19T00:49:35.907273956+00:00,967
ef721967-d822-424f-b052-498c3830942e,+21650928332,+21650692211,2025-01-19T00:33:28.907280756+00:00,2025-01-19T01:19:29.907280756+00:00,2761
8821eab9-3402-4e9c-abcf-43a7124fe307,+21650262102,+21650807472,2025-01-19T00:33:28.907287356+00:00,2025-01-19T00:36:43.907287356+00:00,195
23813947-fbf4-4892-aa81-fe7d656de948,+21650375635,+21650443501,2025-01-19T00:33:28.907291856+00:00,2025-01-19T00:36:35.907291856+00:00,187
91774f1c-8329-4bf7-b16c-d1accea6672f,+21650433274,+21650324451,2025-01-19T00:33:28.907296256+00:00,2025-01-19T01:26:13.907296256+00:00,3165
8c966683-905f-4abf-aed9-dbf4f2f2f5f7,+21650931372,+21650117666,2025-01-19T00:33:28.907300656+00:00,2025-01-19T01:17:45.907300656+00:00,2657
90063f9c-0c74-4113-9ed4-d568abea81e2,+21650918042,+21650401322,2025-01-19T00:33:28.907305056+00:00,2025-01-19T00:45:54.907305056+00:00,746
b876b4e5-9fa9-44cb-97d9-d60981e607f5,+21650104887,+21650499537,2025-01-19T00:33:28.907309457+00:00,2025-01-19T01:02:31.907309457+00:00,1743
ef9bf41e-1c89-49ec-ab55-c96e2fb630d7,+21650814146,+21650962532,2025-01-19T00:33:28.907313757+00:00,2025-01-19T00:49:00.907313757+00:00,932
f5fcb892-207a-4534-8dd2-c374a960f85f,+21650196870,+21650410209,2025-01-19T00:33:28.907318257+00:00,2025-01-19T00:34:49.907318257+00:00,81
274ba4ba-fff7-4334-b4cb-5fff090574c8,+21650996756,+21650609507,2025-01-19T00:33:28.907339857+00:00,2025-01-19T01:16:35.907339857+00:00,2587
f9cfc3b2-f110-4acb-9c39-78933703e548,+21650869948,+21650704857,2025-01-19T00:33:28.907344457+00:00,2025-01-19T01:00:18.907344457+00:00,1610
31de5557-633f-475a-809b-76a2c829be57,+21650410901,+21650866269,2025-01-19T00:33:28.907348957+00:00,2025-01-19T00:46:59.907348957+00:00,811
84570f02-c8a9-44ce-83ca-1305d761806a,+21650304481,+21650023324,2025-01-19T00:33:28.907353457+00:00,2025-01-19T00:47:31.907353457+00:00,843
ecfb6f28-9fe4-492a-8f08-9d0413d45d65,+21650560906,+21650559578,2025-01-19T00:33:28.907357957+00:00,2025-01-19T01:24:09.907357957+00:00,3041
49979c17-2b78-4a32-98e2-4856bce56ade,+21650485653,+21650213397,2025-01-19T00:33:28.907362357+00:00,2025-01-19T00:39:19.907362357+00:00,351
b3cb4589-3d8b-433a-b521-747391e0c1fb,+21650118810,+21650595718,2025-01-19T00:33:28.907368957+00:00,2025-01-19T00:49:47.907368957+00:00,979
497085bc-92d3-43d7-9527-af0c7cfee2d2,+21650885488,+21650135857,2025-01-19T00:33:28.907373357+00:00,2025-01-19T01:08:23.907373357+00:00,2095
fd035ea3-a776-4d4a-9857-1444c680b1ad,+21650384063,+21650319216,2025-01-19T00:33:28.907377758+00:00,2025-01-19T01:03:54.907377758+00:00,1826
c025fcaf-8803-4ac4-b836-0010173aef91,+21650678166,+21650630171,2025-01-19T00:33:28.907382158+00:00,2025-01-19T00:59:33.907382158+00:00,1565
516a2dde-c67f-4903-8d5c-b723142b4697,+21650478141,+21650579616,2025-01-19T00:33:28.907386558+00:00,2025-01-19T00:51:44.907386558+00:00,1096
4a782098-a200-485a-ac6a-c623b39c1435,+21650918507,+21650676449,2025-01-19T00:33:28.907390958+00:00,2025-01-19T01:15:25.907390958+00:00,2517
f3a96457-3d13-4b54-8944-844bf53a3f16,+21650873210,+21650163668,2025-01-19T00:33:28.907395458+00:00,2025-01-19T00:49:16.907395458+00:00,948
c78b64fc-737b-4f1e-87a2-4b6aa7eedaaf,+21650662469,+21650067008,2025-01-19T00:33:28.907399858+00:00,2025-01-19T00:40:07.907399858+00:00,399
a53ca897-6c3a-473c-8866-d61c6e41b5e9,+21650522389,+21650436313,2025-01-19T00:33:28.907404258+00:00,2025-01-19T00:42:58.907404258+00:00,570
eeece713-274c-41c1-a839-0bd35f108d1c,+21650164677,+21650142068,2025-01-19T00:33:28.907408658+00:00,2025-01-19T00:40:30.907408658+00:00,422
cc7a450c-ee37-4678-a99b-721073d2363c,+21650524941,+21650833113,2025-01-19T00:33:28.907413058+00:00,2025-01-19T00:44:20.907413058+00:00,652
cab5db66-a03e-4a75-96c7-b3b74a71b2ef,+21650464560,+21650890210,2025-01-19T00:33:28.907417458+00:00,2025-01-19T01:11:19.907417458+00:00,2271
816bae9b-3603-4ad1-95c4-67b4a3737908,+21650886818,+21650788485,2025-01-19T00:33:28.907421858+00:00,2025-01-19T00:55:57.907421858+00:00,1349
8b82194c-0b39-4428-a5db-7b45bcbb7e80,+21650986637,+21650121180,2025-01-19T00:33:28.907443359+00:00,2025-01-19T01:31:18.907443359+00:00,3470
657b5618-67c7-4039-9426-0d1e4770cfdc,+21650360362,+21650607515,2025-01-19T00:33:28.907447959+00:00,2025-01-19T00:57:09.907447959+00:00,1421
3743a555-fb71-4711-905e-860dd068b6f3,+21650490750,+21650659631,2025-01-19T00:33:28.907454559+00:00,2025-01-19T01:21:32.907454559+00:00,2884
4705f0d8-3825-4df0-81c3-ac0a6350de77,+21650645965,+21650912541,2025-01-19T00:33:28.907458959+00:00,2025-01-19T00:55:40.907458959+00:00,1332
e085cf82-6f42-49cd-afd8-2efa9f43d7ed,+21650894389,+21650427178,2025-01-19T00:33:28.907463359+00:00,2025-01-19T01:25:39.907463359+00:00,3131
fd02a6c3-3f92-4efc-800d-0ce613dac713,+21650247575,+21650067139,2025-01-19T00:33:28.907469759+00:00,2025-01-19T01:09:19.907469759+00:00,2151
c9d33bd5-6852-401f-987b-8ca45269e790,+21650584489,+21650109177,2025-01-19T00:33:28.907474159+00:00,2025-01-19T01:25:40.907474159+00:00,3132
56ecaf79-a466-4aba-8566-cd7e153590b3,+21650988553,+21650521917,2025-01-19T00:33:28.907478559+00:00,2025-01-19T00:41:08.907478559+00:00,460
a7542166-7238-48c8-a659-5134d9f373b2,+21650991187,+21650367096,2025-01-19T00:33:28.907483059+00:00,2025-01-19T00:38:39.907483059+00:00,311
c2ec663e-f1a1-4992-aae1-3566373cdbb8,+21650283003,+21650458577,2025-01-19T00:33:28.907487459+00:00,2025-01-19T01:06:43.907487459+00:00,1995
a3785a8c-deca-4659-9fd4-a0dba257259f,+21650641046,+21650400223,2025-01-19T00:33:28.907491859+00:00,2025-01-19T00:57:51.907491859+00:00,1463
da89764d-07f8-4d36-8f50-cc9975bae714,+21650421197,+21650698272,2025-01-19T00:33:28.907496359+00:00,2025-01-19T00:52:39.907496359+00:00,1151
3c29291d-0782-494f-9401-b846775c90f9,+21650488092,+21650867834,2025-01-19T00:33:28.907500759+00:00,2025-01-19T01:06:30.907500759+00:00,1982
9c01aadb-6f38-4df0-a5fb-2c88732037f3,+21650901826,+21650697816,2025-01-19T00:33:28.907505159+00:00,2025-01-19T01:08:25.907505159+00:00,2097
e907c61a-8e48-4334-8227-6b0991561b9b,+21650654592,+21650167083,2025-01-19T00:33:28.907509559+00:00,2025-01-19T00:46:30.907509559+00:00,782
aa61f462-ba33-4597-9a08-cb79515e3c06,+21650948092,+21650178793,2025-01-19T00:33:28.907513960+00:00,2025-01-19T01:25:49.907513960+00:00,3141
57f08556-a7e3-4daa-b49e-b2a4bef5effb,+21650294194,+21650992899,2025-01-19T00:33:28.907518360+00:00,2025-01-19T00:50:18.907518360+00:00,1010
5b258940-0901-4d17-a91d-4ac4278b1f1c,+21650232539,+21650875479,2025-01-19T00:33:28.907524660+00:00,2025-01-19T01:17:39.907524660+00:00,2651
2d24f931-754e-41f4-b94c-d23b8e6f4887,+21650353895,+21650340101,2025-01-19T00:33:28.907529060+00:00,2025-01-19T00:36:34.907529060+00:00,186
81772fda-5941-413c-9b45-53cd457641f3,+21650701979,+21650439339,2025-01-19T00:33:28.907550560+00:00,2025-01-19T00:52:04.907550560+00:00,1116
bde39ba9-d8eb-4a03-a211-443e203cbf2e,+21650213920,+21650391575,2025-01-19T00:33:28.907555360+00:00,2025-01-19T01:12:33.907555360+00:00,2345
8f6d4ecf-66c4-4dc6-a0cd-a6625067e8a6,+21650438409,+21650431289,2025-01-19T00:33:28.907559760+00:00,2025-01-19T00:42:18.907559760+00:00,530
ac0a0547-7426-428e-b93d-78ffd74f02f6,+21650414129,+21650785155,2025-01-19T00:33:28.907564260+00:00,2025-01-19T00:42:41.907564260+00:00,553
0339c140-172a-47f4-b1d2-8be281a5251a,+21650241828,+21650862596,2025-01-19T00:33:28.907568660+00:00,2025-01-19T00:40:24.907568660+00:00,416
533b4926-d3e2-41b8-901d-66e5816fbce6,+21650355951,+21650535649,2025-01-19T00:33:28.907576360+00:00,2025-01-19T01:20:28.907576360+00:00,2820
f165796a-f5cd-4b0a-a102-479c4797a436,+21650395914,+21650045762,2025-01-19T00:33:28.907580861+00:00,2025-01-19T01:23:56.907580861+00:00,3028
abdc34fe-52e4-47a8-a308-3386de225153,+21650619191,+21650361816,2025-01-19T00:33:28.907585261+00:00,2025-01-19T00:56:15.907585261+00:00,1367
fe458ec0-ccac-4e44-9510-4aa32e178cf4,+21650824951,+21650068458,2025-01-19T00:33:28.907589761+00:00,2025-01-19T01:02:46.907589761+00:00,1758
